https://obis.org/dataset/54ff6a5f-9d05-4fb7-bd4b-b5c1b0f10225,_:b81,http://ipt.env.duke.edu/archive.do?r=zd_1415_1deg
https://obis.org/dataset/687729d2-ca2c-48b6-946e-38269716dbda,_:b82,https://ipt.vliz.be/eurobis/archive.do?r=zooplankton_kastela_bay_1972-95
https://obis.org/dataset/5ab87d96-5ef6-4886-b295-4e08d01ab65a,_:b83,http://ipt.env.duke.edu/archive.do?r=zd_753
https://obis.org/dataset/1bc1fe8f-4485-4342-92a0-b87d61b7e826,_:b84,http://ipt.env.duke.edu/archive.do?r=zd_817_1deg
https://obis.org/dataset/9048ca40-f527-4410-ba6a-579789d7ebc6,_:b85,http://gp.sea.gov.ua:8082/ipt/archive.do?r=npmsuaphyllophoraapril2017_phytoplankton
https://obis.org/dataset/ebe343b2-d864-4ec7-96f1-87c0bfd6c8c7,_:b86,https://ipt.vliz.be/eurobis/archive.do?r=dasshdt00000405
https://obis.org/dataset/2e34a667-0140-40a4-a5c3-a4b0e37ae88c,_:b87,http://ipt.iobis.org/indobis/archive.do?r=indobisdataset8001-10000
https://obis.org/dataset/ba60e7b1-ca45-40e1-8de3-c9a70e25f8a3,_:b88,https://ipt.vliz.be/eurobis/archive.do?r=macrozoobenthos_constanta_1977_1999
https://obis.org/dataset/256fd492-824a-44a8-9998-4dc911d40680,_:b89,https://ipt.vliz.be/eurobis/archive.do?r=hyperiid_amphipod_abundances_california_current_24-32n
https://obis.org/dataset/739c0486-3adf-4e88-9f8d-f0b48ea9b5ad,_:b90,http://geo.abds.is/ipt/archive.do?r=arcod_2006b2
https://obis.org/dataset/4945cc97-c830-42bd-aec0-036f74937b93,_:b91,https://ipt.biodiversity.aq/archive.do?r=rachel_mixed_taxa
https://obis.org/dataset/9d13b1ca-1796-4246-ac81-ca6e4daa2d70,_:b92,https://www.marine.csiro.au/ipt/archive.do?r=nmr_regions_sawfish
https://obis.org/dataset/585a89fa-cfac-4d3a-b5c0-6ba4f7829619,_:b93,https://www.godac.jamstec.go.jp/ipt/archive.do?r=bdcj_mot-rs
https://obis.org/dataset/4ae456a2-d31f-442c-9cf0-5d54ef3a48d0,_:b94,http://ipt.env.duke.edu/archive.do?r=zd_443_1deg
https://obis.org/dataset/b64d0b3b-b33f-433a-b4e7-45166a92a7a1,_:b95,http://ipt.env.duke.edu/archive.do?r=zd_1348_1deg
https://obis.org/dataset/e31406eb-bf39-4993-a9a1-51cfe39da569,_:b96,https://ipt.env.duke.edu/archive.do?r=zd_1739
https://obis.org/dataset/7813e8a9-ff1e-4c1f-95ed-96e1411f4dd3,_:b97,http://ipt.env.duke.edu/archive.do?r=zd_1366_1deg
https://obis.org/dataset/cf02753f-b2ef-4620-90f7-7d02eb8aa010,_:b98,https://data.aad.gov.au/ipt/archive.do?r=mi_king_penguin
https://obis.org/dataset/e13f0a51-f810-45d6-9503-64ecd7bedd70,_:b99,https://nzobisipt.niwa.co.nz/archive.do?r=mbis_caml
https://obis.org/dataset/f5828e31-2039-413c-aac9-59266865ac84,_:b100,http://cpps.dyndns.info:8080/cpps-ipt/archive.do?r=cetacea_co-ii-01-2011
https://obis.org/dataset/8a1109fe-bf82-42b2-b296-a46c8059b82b,_:b101,http://ipt.obis.org/nonode/archive.do?r=argos_tracking
